"","year","AGE_CATEGORY","CBSA.Code","CBSA.Title","Metropolitan.Micropolitan.Statistical.Area","rate_cbsa_age","rate_cbsa"
"4330",2021,2,NA,NA,NA,0.00961375542499969,0.0668035920669121
"4331",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4332",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4333",2021,2,NA,NA,NA,0.00961375542499969,0.0668035920669121
"4334",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4335",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4336",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4337",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4338",2021,1,NA,NA,NA,0.00984926988399115,0.0668035920669121
"4339",2021,3,NA,NA,NA,0.0105575956114862,0.0668035920669121
"4340",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4341",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4342",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4343",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4344",2021,2,NA,NA,NA,0.00961375542499969,0.0668035920669121
"4345",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4346",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4347",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4348",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4349",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4350",2021,1,NA,NA,NA,0.00984926988399115,0.0668035920669121
"4351",2021,2,NA,NA,NA,0.00961375542499969,0.0668035920669121
"4352",2021,1,NA,NA,NA,0.00984926988399115,0.0668035920669121
"4353",2021,3,NA,NA,NA,0.0105575956114862,0.0668035920669121
"4354",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4355",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4356",2021,3,NA,NA,NA,0.0105575956114862,0.0668035920669121
"4357",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4358",2021,1,NA,NA,NA,0.00984926988399115,0.0668035920669121
"4359",2021,2,NA,NA,NA,0.00961375542499969,0.0668035920669121
"4360",2021,3,NA,NA,NA,0.0105575956114862,0.0668035920669121
"4361",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4362",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4363",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4364",2021,1,NA,NA,NA,0.00984926988399115,0.0668035920669121
"4365",2021,2,NA,NA,NA,0.00961375542499969,0.0668035920669121
"4366",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4367",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4368",2021,2,NA,NA,NA,0.00961375542499969,0.0668035920669121
"4369",2021,3,NA,NA,NA,0.0105575956114862,0.0668035920669121
"4370",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4371",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4372",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4373",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4374",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4375",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4376",2021,3,NA,NA,NA,0.0105575956114862,0.0668035920669121
"4377",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4378",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4379",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4380",2021,1,NA,NA,NA,0.00984926988399115,0.0668035920669121
"4381",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4382",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4383",2021,1,NA,NA,NA,0.00984926988399115,0.0668035920669121
"4384",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4385",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4386",2021,2,NA,NA,NA,0.00961375542499969,0.0668035920669121
"4387",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4388",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4389",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4390",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4391",2021,3,NA,NA,NA,0.0105575956114862,0.0668035920669121
"4392",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4393",2021,3,NA,NA,NA,0.0105575956114862,0.0668035920669121
"4394",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4395",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4396",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4397",2021,3,NA,NA,NA,0.0105575956114862,0.0668035920669121
"4398",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4399",2021,1,NA,NA,NA,0.00984926988399115,0.0668035920669121
"4400",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4401",2021,3,NA,NA,NA,0.0105575956114862,0.0668035920669121
"4402",2021,3,NA,NA,NA,0.0105575956114862,0.0668035920669121
"4403",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4404",2021,2,NA,NA,NA,0.00961375542499969,0.0668035920669121
"4405",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4406",2021,1,NA,NA,NA,0.00984926988399115,0.0668035920669121
"4407",2021,3,NA,NA,NA,0.0105575956114862,0.0668035920669121
"4408",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4409",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4410",2021,3,NA,NA,NA,0.0105575956114862,0.0668035920669121
"4411",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4412",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4413",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4414",2021,1,NA,NA,NA,0.00984926988399115,0.0668035920669121
"4415",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4416",2021,1,NA,NA,NA,0.00984926988399115,0.0668035920669121
"4417",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4418",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4419",2021,3,NA,NA,NA,0.0105575956114862,0.0668035920669121
"4420",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4421",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4422",2021,1,NA,NA,NA,0.00984926988399115,0.0668035920669121
"4423",2021,2,NA,NA,NA,0.00961375542499969,0.0668035920669121
"4424",2021,3,NA,NA,NA,0.0105575956114862,0.0668035920669121
"4425",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4426",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4427",2021,1,NA,NA,NA,0.00984926988399115,0.0668035920669121
"4428",2021,2,NA,NA,NA,0.00961375542499969,0.0668035920669121
"4429",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4430",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4431",2021,3,NA,NA,NA,0.0105575956114862,0.0668035920669121
"4432",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4433",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4434",2021,2,NA,NA,NA,0.00961375542499969,0.0668035920669121
"4435",2021,3,NA,NA,NA,0.0105575956114862,0.0668035920669121
"4436",2021,1,NA,NA,NA,0.00984926988399115,0.0668035920669121
"4437",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4438",2021,2,NA,NA,NA,0.00961375542499969,0.0668035920669121
"4439",2021,3,NA,NA,NA,0.0105575956114862,0.0668035920669121
"4440",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4441",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4442",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4443",2021,1,NA,NA,NA,0.00984926988399115,0.0668035920669121
"4444",2021,3,NA,NA,NA,0.0105575956114862,0.0668035920669121
"4445",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4446",2021,1,NA,NA,NA,0.00984926988399115,0.0668035920669121
"4447",2021,3,NA,NA,NA,0.0105575956114862,0.0668035920669121
"4448",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4449",2021,3,NA,NA,NA,0.0105575956114862,0.0668035920669121
"4450",2021,1,NA,NA,NA,0.00984926988399115,0.0668035920669121
"4451",2021,3,NA,NA,NA,0.0105575956114862,0.0668035920669121
"4452",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4453",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4454",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4455",2021,2,NA,NA,NA,0.00961375542499969,0.0668035920669121
"4456",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4457",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4458",2021,1,NA,NA,NA,0.00984926988399115,0.0668035920669121
"4459",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4460",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4461",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4462",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4463",2021,3,NA,NA,NA,0.0105575956114862,0.0668035920669121
"4464",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4465",2021,3,NA,NA,NA,0.0105575956114862,0.0668035920669121
"4466",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4467",2021,1,NA,NA,NA,0.00984926988399115,0.0668035920669121
"4468",2021,2,NA,NA,NA,0.00961375542499969,0.0668035920669121
"4469",2021,3,NA,NA,NA,0.0105575956114862,0.0668035920669121
"4470",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4471",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4472",2021,1,NA,NA,NA,0.00984926988399115,0.0668035920669121
"4473",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4474",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4475",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4476",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4477",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4478",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4479",2021,1,NA,NA,NA,0.00984926988399115,0.0668035920669121
"4480",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4481",2021,3,NA,NA,NA,0.0105575956114862,0.0668035920669121
"4482",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4483",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4484",2021,1,NA,NA,NA,0.00984926988399115,0.0668035920669121
"4485",2021,2,NA,NA,NA,0.00961375542499969,0.0668035920669121
"4486",2021,3,NA,NA,NA,0.0105575956114862,0.0668035920669121
"4487",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4488",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4489",2021,2,NA,NA,NA,0.00961375542499969,0.0668035920669121
"4490",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4491",2021,1,NA,NA,NA,0.00984926988399115,0.0668035920669121
"4492",2021,2,NA,NA,NA,0.00961375542499969,0.0668035920669121
"4493",2021,3,NA,NA,NA,0.0105575956114862,0.0668035920669121
"4494",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4495",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4496",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4497",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4498",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4499",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4500",2021,1,NA,NA,NA,0.00984926988399115,0.0668035920669121
"4501",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4502",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4503",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4504",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4505",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4506",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4507",2021,3,NA,NA,NA,0.0105575956114862,0.0668035920669121
"4508",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4509",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4510",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4511",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4512",2021,3,NA,NA,NA,0.0105575956114862,0.0668035920669121
"4513",2021,5,48620,"Wichita, KS","Metropolitan Statistical Area",0.0242217256768458,0.05249343832021
"4514",2021,2,28140,"Kansas City, MO-KS","Metropolitan Statistical Area",0.00959108412819443,0.050390405666761
"4515",2021,4,28140,"Kansas City, MO-KS","Metropolitan Statistical Area",0.0173798185546943,0.050390405666761
"4516",2021,4,28140,"Kansas City, MO-KS","Metropolitan Statistical Area",0.0173798185546943,0.050390405666761
"4517",2021,5,28140,"Kansas City, MO-KS","Metropolitan Statistical Area",0.0420380023541281,0.050390405666761
"4518",2021,3,31740,"Manhattan, KS","Metropolitan Statistical Area",0.114390299702585,0.171575636259651
"4519",2021,5,31740,"Manhattan, KS","Metropolitan Statistical Area",0.0571886080292806,0.171575636259651
"4520",2021,1,48620,"Wichita, KS","Metropolitan Statistical Area",0.00684800175308845,0.05249343832021
"4521",2021,2,48620,"Wichita, KS","Metropolitan Statistical Area",0.00684795485828157,0.05249343832021
"4522",2021,3,48620,"Wichita, KS","Metropolitan Statistical Area",0.00684790796411696,0.05249343832021
"4523",2021,4,48620,"Wichita, KS","Metropolitan Statistical Area",0.0068478610705946,0.05249343832021
"4524",2021,5,48620,"Wichita, KS","Metropolitan Statistical Area",0.0242217256768458,0.05249343832021
"4525",2021,1,45820,"Topeka, KS","Metropolitan Statistical Area",0.0223333928890477,0.0223333928890477
"4526",2021,2,28140,"Kansas City, MO-KS","Metropolitan Statistical Area",0.00959108412819443,0.050390405666761
"4527",2021,4,28140,"Kansas City, MO-KS","Metropolitan Statistical Area",0.0173798185546943,0.050390405666761
"4528",2021,5,28140,"Kansas City, MO-KS","Metropolitan Statistical Area",0.0420380023541281,0.050390405666761
"4529",2021,3,NA,NA,NA,0.0105575956114862,0.0668035920669121
"4530",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4531",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4532",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4533",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4534",2021,1,NA,NA,NA,0.00984926988399115,0.0668035920669121
"4535",2021,2,NA,NA,NA,0.00961375542499969,0.0668035920669121
"4536",2021,3,NA,NA,NA,0.0105575956114862,0.0668035920669121
"4537",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4538",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4539",2021,3,NA,NA,NA,0.0105575956114862,0.0668035920669121
"4540",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4541",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4542",2021,1,NA,NA,NA,0.00984926988399115,0.0668035920669121
"4543",2021,3,NA,NA,NA,0.0105575956114862,0.0668035920669121
"4544",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4545",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4546",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4547",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4548",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4549",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4550",2021,1,NA,NA,NA,0.00984926988399115,0.0668035920669121
"4551",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4552",2021,2,NA,NA,NA,0.00961375542499969,0.0668035920669121
"4553",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4554",2021,1,NA,NA,NA,0.00984926988399115,0.0668035920669121
"4555",2021,2,NA,NA,NA,0.00961375542499969,0.0668035920669121
"4556",2021,3,NA,NA,NA,0.0105575956114862,0.0668035920669121
"4557",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4558",2021,1,NA,NA,NA,0.00984926988399115,0.0668035920669121
"4559",2021,3,NA,NA,NA,0.0105575956114862,0.0668035920669121
"4560",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4561",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4562",2021,1,NA,NA,NA,0.00984926988399115,0.0668035920669121
"4563",2021,3,NA,NA,NA,0.0105575956114862,0.0668035920669121
"4564",2021,2,NA,NA,NA,0.00961375542499969,0.0668035920669121
"4565",2021,3,NA,NA,NA,0.0105575956114862,0.0668035920669121
"4566",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4567",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4568",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4569",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4570",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4571",2021,3,NA,NA,NA,0.0105575956114862,0.0668035920669121
"4572",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4573",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4574",2021,1,NA,NA,NA,0.00984926988399115,0.0668035920669121
"4575",2021,2,NA,NA,NA,0.00961375542499969,0.0668035920669121
"4576",2021,3,NA,NA,NA,0.0105575956114862,0.0668035920669121
"4577",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4578",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4579",2021,1,NA,NA,NA,0.00984926988399115,0.0668035920669121
"4580",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4581",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4582",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4583",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4584",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4585",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4586",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4587",2021,1,NA,NA,NA,0.00984926988399115,0.0668035920669121
"4588",2021,2,NA,NA,NA,0.00961375542499969,0.0668035920669121
"4589",2021,1,NA,NA,NA,0.00984926988399115,0.0668035920669121
"4590",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4591",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4592",2021,3,NA,NA,NA,0.0105575956114862,0.0668035920669121
"4593",2021,3,NA,NA,NA,0.0105575956114862,0.0668035920669121
"4594",2021,1,NA,NA,NA,0.00984926988399115,0.0668035920669121
"4595",2021,3,NA,NA,NA,0.0105575956114862,0.0668035920669121
"4596",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4597",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4598",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4599",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4600",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4601",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4602",2021,1,NA,NA,NA,0.00984926988399115,0.0668035920669121
"4603",2021,3,NA,NA,NA,0.0105575956114862,0.0668035920669121
"4604",2021,1,NA,NA,NA,0.00984926988399115,0.0668035920669121
"4605",2021,1,NA,NA,NA,0.00984926988399115,0.0668035920669121
"4606",2021,3,NA,NA,NA,0.0105575956114862,0.0668035920669121
"4607",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4608",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4609",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4610",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4611",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4612",2021,1,NA,NA,NA,0.00984926988399115,0.0668035920669121
"4613",2021,4,NA,NA,NA,0.017277806265305,0.0668035920669121
"4614",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4615",2021,1,NA,NA,NA,0.00984926988399115,0.0668035920669121
"4616",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4617",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4618",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
"4619",2021,5,NA,NA,NA,0.0214912793871216,0.0668035920669121
